aX,aY,aZ,gX,gY,gZ
0.453,0.099,0.977,8.484,33.081,-27.466
0.446,0.073,0.979,9.705,30.762,-29.541
0.447,0.036,0.985,10.071,29.297,-32.410
0.455,0.013,0.986,8.911,28.198,-35.339
0.459,-0.014,0.985,7.141,26.794,-39.185
0.471,-0.041,0.982,5.066,25.635,-42.847
0.479,-0.052,0.974,2.258,24.902,-45.959
0.467,-0.060,0.965,-0.366,24.597,-47.852
0.467,-0.051,0.956,-2.319,24.292,-48.462
0.483,-0.039,0.945,-2.747,23.682,-49.133
0.471,-0.058,0.940,-1.526,22.583,-51.147
0.440,-0.090,0.941,0.244,21.545,-52.246
0.442,-0.109,0.949,1.160,20.386,-52.429
0.394,-0.090,0.960,1.221,18.005,-51.819
0.327,-0.249,0.976,1.343,16.296,-58.472
0.562,-0.047,0.974,-1.892,9.705,-48.950
0.281,-0.165,0.983,-1.160,3.174,-19.836
0.222,-0.149,0.982,3.357,3.052,-32.837
0.370,-0.149,0.979,5.554,4.333,-44.312
0.290,-0.159,0.984,7.446,4.272,-46.997
0.277,-0.142,0.983,8.057,5.371,-37.964
0.254,-0.192,0.982,7.874,7.446,-23.804
0.233,-0.208,0.983,7.446,9.338,-24.719
0.246,-0.191,0.985,5.249,10.986,-26.367
0.243,-0.178,0.982,3.174,11.963,-21.301
0.226,-0.172,0.980,1.587,12.268,-12.939
0.223,-0.166,0.976,0.610,12.329,-6.714
0.228,-0.153,0.969,0.610,11.902,-2.686
0.231,-0.144,0.964,1.770,11.169,0.000
0.228,-0.150,0.961,3.540,10.132,2.258
0.220,-0.169,0.962,5.310,8.606,3.967
0.220,-0.191,0.963,6.226,6.836,5.005
0.220,-0.203,0.963,6.042,4.883,5.371
0.212,-0.205,0.966,5.066,3.479,5.432
0.208,-0.208,0.967,4.395,2.563,5.554
0.204,-0.208,0.967,3.479,1.770,6.042
0.193,-0.200,0.971,2.686,1.648,6.653
0.182,-0.188,0.976,2.014,1.648,6.958
0.177,-0.187,0.977,1.404,1.343,7.629
0.172,-0.178,0.979,0.671,0.977,8.423
0.169,-0.159,0.979,-0.305,0.122,8.606
0.166,-0.149,0.980,-0.732,-0.977,8.850
0.154,-0.137,0.987,-1.038,-2.258,9.521
0.138,-0.128,0.995,-1.282,-3.296,10.193
0.133,-0.116,0.998,-1.282,-3.662,10.132
0.128,-0.095,0.997,-1.404,-3.784,9.888
0.124,-0.075,0.994,-1.038,-3.479,9.766
0.120,-0.061,0.989,0.305,-3.113,10.010
0.114,-0.055,0.985,2.319,-2.258,10.132
0.109,-0.063,0.981,4.211,-1.404,10.254
0.114,-0.071,0.981,4.944,-0.854,10.071
0.108,-0.075,0.983,5.310,-0.671,9.277
0.103,-0.080,0.987,5.127,-1.038,8.484
0.104,-0.091,0.989,4.578,-1.831,7.202
0.099,-0.100,0.992,3.601,-3.113,5.859
0.093,-0.097,0.994,2.563,-4.272,4.333
0.102,-0.083,0.996,1.892,-5.310,2.930
0.112,-0.065,0.994,2.441,-5.859,2.197
0.118,-0.064,0.993,3.967,-6.104,2.625
0.123,-0.060,0.995,5.981,-6.287,3.540
0.131,-0.068,0.997,8.057,-6.104,3.967
0.132,-0.085,1.001,9.583,-5.737,4.517
0.134,-0.112,1.008,10.010,-5.981,4.944

-1.419,-0.448,0.997,34.912,-35.828,-7.446
-1.492,-0.600,1.054,31.982,-33.630,-19.775
-1.533,-0.592,1.096,15.137,-32.288,-20.935
-1.516,-0.583,1.106,-5.920,-29.541,-7.324
-1.483,-0.505,1.081,-23.865,-23.376,-0.488
-1.438,-0.337,1.025,-35.706,-13.794,-0.916
-1.370,-0.174,0.963,-36.255,-1.892,2.686
-1.345,-0.143,0.924,-26.611,11.719,11.963
-1.326,-0.195,0.878,-15.442,25.391,33.203
-1.381,-0.286,0.854,-5.493,38.025,38.025
-1.300,-0.282,0.826,-1.160,48.279,35.278
-1.235,-0.269,0.811,-1.465,55.481,26.489
-1.162,-0.100,0.786,-5.371,58.105,31.799
-1.113,-0.150,0.758,-6.592,57.434,48.462
-1.086,-0.050,0.740,-4.700,54.810,50.903
-1.046,-0.001,0.731,-1.404,52.185,61.646
-0.960,0.054,0.715,6.042,50.293,74.829
-0.842,0.073,0.704,15.259,48.828,80.383
-0.742,0.046,0.707,23.254,47.913,81.787
-0.666,0.004,0.712,26.733,48.645,82.703
-0.587,-0.022,0.708,24.170,50.781,83.496
-0.503,-0.023,0.701,18.127,52.673,81.116
-0.394,-0.034,0.710,12.085,53.711,75.317
-0.249,-0.008,0.715,6.836,54.382,67.322
-0.088,0.032,0.718,2.625,54.443,58.167
0.022,0.061,0.733,-0.793,53.223,49.500
0.067,0.083,0.765,-3.235,52.063,42.358
0.092,0.162,0.798,-4.272,51.147,36.072
0.172,0.118,0.823,-1.282,49.988,23.193
0.219,0.135,0.854,0.732,47.363,3.296
0.272,0.092,0.882,-0.122,46.143,1.709
0.347,0.053,0.895,-1.831,44.922,2.441
0.456,0.057,0.901,-3.723,42.114,-5.127
0.537,0.090,0.915,-3.174,37.537,-18.616
0.602,0.129,0.935,0.061,32.837,-26.611
0.643,0.142,0.951,5.554,28.992,-26.917
0.662,0.126,0.969,12.573,26.062,-27.100
0.663,0.050,0.984,18.799,24.170,-30.334
0.662,-0.010,0.999,20.874,23.560,-34.546
0.653,-0.048,1.003,18.066,23.987,-37.170
0.632,-0.030,1.010,13.672,25.269,-41.443
0.616,-0.013,1.020,10.742,26.550,-45.898
0.626,-0.011,1.028,10.376,28.076,-49.683
0.614,-0.013,1.043,11.047,29.053,-51.147
0.582,-0.027,1.054,11.658,28.870,-49.377
0.578,-0.049,1.056,12.146,27.771,-47.119
0.548,-0.075,1.054,11.719,26.001,-46.082
0.501,-0.115,1.057,10.376,23.865,-44.800
0.479,-0.139,1.056,7.263,22.095,-44.128
0.460,-0.162,1.055,3.113,21.240,-43.884
0.415,-0.169,1.058,-1.587,20.569,-43.640
0.378,-0.156,1.062,-5.066,20.691,-43.457
0.349,-0.163,1.071,-6.409,20.813,-44.067
0.319,-0.179,1.081,-7.019,20.691,-43.579
0.304,-0.188,1.085,-7.751,20.142,-41.687
0.286,-0.195,1.079,-8.606,18.616,-37.903
0.273,-0.195,1.068,-8.911,17.090,-33.508
0.269,-0.185,1.055,-8.118,15.503,-29.358
0.268,-0.151,1.041,-6.287,14.038,-24.536
0.266,-0.126,1.030,-3.113,11.841,-19.470
0.238,-0.139,1.029,1.892,8.606,-14.709
0.196,-0.178,1.035,6.165,5.737,-11.047
0.172,-0.203,1.044,7.690,3.601,-9.277
0.155,-0.215,1.044,6.775,2.625,-9.399
0.145,-0.219,1.043,4.700,1.770,-9.521
0.134,-0.222,1.040,2.075,0.671,-9.155
0.130,-0.213,1.031,-0.427,0.183,-8.362
0.111,-0.203,1.024,-2.075,0.122,-8.545
0.102,-0.199,1.014,-2.502,0.977,-10.071
0.103,-0.213,1.004,-1.770,1.953,-11.475
0.093,-0.220,0.999,-1.648,2.441,-11.414
0.105,-0.204,0.993,-1.648,2.930,-13.123
0.103,-0.179,0.989,-1.343,2.930,-11.414
0.093,-0.169,0.987,0.000,2.808,-8.911
0.099,-0.160,0.987,2.136,2.380,-6.714
0.101,-0.156,0.989,3.723,1.770,-3.723
0.091,-0.156,0.990,4.761,0.916,-0.671
0.087,-0.171,0.989,4.822,0.183,3.052
0.070,-0.184,0.989,3.723,-0.305,6.897
0.062,-0.184,0.990,1.587,-0.610,9.216
0.068,-0.166,0.990,-0.732,-0.977,11.169
0.061,-0.161,0.991,-2.197,-1.343,14.587
0.056,-0.146,0.991,-2.869,-1.404,16.052
0.059,-0.130,0.993,-2.869,-1.221,15.381
0.054,-0.113,0.998,-1.587,-0.854,14.709
0.053,-0.111,1.000,0.122,-0.244,14.160
0.057,-0.107,0.999,2.319,0.549,13.672
0.058,-0.110,0.998,4.089,1.099,12.634
0.062,-0.121,0.994,5.066,1.526,10.986
0.070,-0.132,0.988,5.310,1.953,9.399
0.078,-0.135,0.980,4.761,2.319,7.874
0.082,-0.136,0.975,3.479,2.380,6.531
0.091,-0.138,0.972,1.892,2.014,5.310
0.093,-0.130,0.971,0.000,1.648,4.150
0.092,-0.118,0.968,-1.160,1.038,3.235
0.093,-0.107,0.966,-1.099,0.061,2.441
0.071,-0.082,0.966,0.183,-0.977,2.502
0.092,-0.134,0.964,3.296,-0.854,4.944
0.074,-0.143,0.969,5.371,-1.953,-12.451
0.127,-0.117,0.970,4.150,-2.808,-11.658
0.075,-0.149,0.974,2.625,-3.174,0.977
0.046,-0.153,0.975,1.526,-2.258,4.883
0.062,-0.154,0.981,1.160,-1.343,-1.953
0.073,-0.165,0.985,0.916,-0.793,-6.958
0.065,-0.181,0.985,-1.221,-0.610,-4.883
0.055,-0.173,0.986,-3.784,-0.793,-2.869
0.060,-0.160,0.989,-5.493,-0.854,-4.211
0.066,-0.147,0.992,-5.615,-1.221,-6.348
0.065,-0.136,0.993,-4.883,-1.831,-6.042
0.057,-0.129,0.998,-3.235,-2.441,-3.662
0.055,-0.132,1.000,-0.916,-2.747,-1.709
0.056,-0.138,0.998,1.038,-2.563,-0.671
0.054,-0.148,0.998,3.113,-1.892,0.732
0.047,-0.166,0.999,4.211,-1.343,2.258
0.040,-0.173,1.000,4.150,-0.793,3.235
0.038,-0.166,1.001,2.991,0.000,2.808
0.041,-0.157,1.001,2.014,0.610,2.075
0.040,-0.147,1.000,0.977,1.099,2.136
0.043,-0.143,1.000,0.488,1.587,2.075

-1.588,-0.352,1.052,26.672,-58.105,-70.190
-1.622,-0.476,1.131,21.851,-52.124,-68.237
-1.601,-0.675,1.204,10.132,-47.729,-54.932
-1.559,-0.765,1.242,-7.751,-45.715,-48.767
-1.554,-0.654,1.234,-29.541,-43.945,-45.593
-1.551,-0.470,1.191,-45.593,-36.987,-31.555
-1.559,-0.280,1.117,-47.668,-22.644,-12.878
-1.537,-0.075,1.034,-32.715,-1.282,5.127
-1.455,0.116,0.948,-3.906,24.780,22.217
-1.352,0.194,0.879,34.119,51.514,37.659
-1.271,0.163,0.847,72.937,73.608,53.101
-1.185,0.067,0.834,102.478,86.609,72.449
-1.179,-0.125,0.853,118.286,90.698,81.238
-1.128,-0.216,0.880,116.028,87.830,81.848
-1.074,-0.268,0.890,98.572,79.285,82.947
-1.034,-0.295,0.891,73.364,67.932,83.191
-1.000,-0.293,0.885,45.227,57.617,78.979
-0.922,-0.247,0.872,17.761,52.246,71.167
-0.798,-0.130,0.868,-5.676,52.612,63.599
-0.667,-0.034,0.854,-20.874,55.725,56.763
-0.523,0.006,0.833,-27.222,59.387,51.208
-0.359,-0.001,0.803,-27.588,62.683,45.227
-0.168,-0.005,0.760,-24.902,64.819,39.490
0.033,-0.012,0.730,-20.020,64.087,36.194
0.183,-0.018,0.720,-14.160,60.181,33.936
0.272,0.016,0.721,-8.179,54.321,31.738
0.334,0.066,0.736,-1.099,47.241,29.236
0.377,0.094,0.754,6.897,39.795,26.367
0.388,0.061,0.771,15.015,33.020,23.926
0.400,-0.032,0.783,20.447,26.855,19.836
0.406,-0.138,0.802,20.203,21.484,13.245
0.444,-0.240,0.817,12.634,17.090,5.615
0.551,-0.227,0.815,-0.183,13.855,-1.160
0.629,-0.157,0.810,-12.024,9.888,-9.460
0.649,-0.078,0.826,-16.602,6.775,-19.409
0.664,-0.117,0.845,-14.954,5.493,-30.212
0.697,-0.058,0.862,-12.451,3.540,-40.100
0.656,-0.048,0.891,-8.850,2.563,-37.048
0.617,-0.093,0.921,-2.136,2.502,-31.494
0.631,-0.145,0.935,3.784,2.930,-30.823
0.633,-0.166,0.942,6.897,3.479,-35.217
0.628,-0.141,0.951,8.240,4.150,-36.072
0.608,-0.117,0.957,9.216,4.578,-32.166
0.623,-0.072,0.956,12.146,5.432,-29.968
0.640,-0.056,0.951,17.639,6.287,-28.198
0.635,-0.042,0.951,23.560,6.958,-26.306
0.620,-0.036,0.950,28.381,7.812,-23.987
0.592,-0.061,0.950,31.677,9.338,-22.034
0.546,-0.106,0.961,32.043,11.230,-21.362
0.513,-0.142,0.971,28.687,12.817,-22.034
0.497,-0.186,0.979,22.156,13.489,-24.780
0.465,-0.213,0.990,13.428,13.062,-28.198
0.427,-0.208,1.006,4.333,11.414,-31.677
0.395,-0.192,1.030,-2.747,8.911,-34.607
0.355,-0.184,1.052,-7.202,5.981,-36.499
0.319,-0.189,1.070,-8.972,3.296,-36.377
0.272,-0.212,1.086,-8.301,1.221,-34.241
0.229,-0.239,1.093,-6.226,-0.061,-30.945
0.188,-0.283,1.098,-3.479,-0.732,-28.137
0.150,-0.325,1.104,-1.709,-0.244,-25.146
0.120,-0.365,1.108,-1.221,1.099,-21.851
0.100,-0.379,1.112,-1.404,1.953,-18.616
0.073,-0.377,1.113,-1.831,2.930,-16.235
0.070,-0.369,1.107,-1.282,4.517,-15.198
0.070,-0.366,1.098,0.122,6.042,-13.000
0.064,-0.354,1.087,1.648,6.958,-11.353
0.072,-0.342,1.074,3.235,7.019,-10.498
0.066,-0.327,1.059,4.761,6.653,-8.667
0.062,-0.310,1.048,6.348,6.531,-6.592
0.063,-0.303,1.035,8.179,6.042,-3.845
0.052,-0.297,1.023,9.277,6.165,-2.197
0.062,-0.293,1.008,9.338,6.226,-1.221
0.057,-0.275,1.001,9.399,6.531,-4.089
0.074,-0.272,0.994,8.606,6.775,0.732
0.057,-0.267,0.987,7.446,5.981,4.822
0.062,-0.254,0.982,5.554,4.822,5.554
0.056,-0.221,0.975,3.662,3.662,7.141
0.047,-0.205,0.974,2.502,2.686,9.521
0.044,-0.206,0.972,2.380,2.014,11.963
0.035,-0.207,0.969,1.770,1.465,14.221
0.041,-0.210,0.969,0.916,1.404,15.198
0.032,-0.201,0.969,-0.305,0.916,15.198
0.025,-0.192,0.970,-0.732,0.366,15.198
0.031,-0.202,0.968,-0.793,0.305,14.526
0.033,-0.213,0.970,-1.343,0.244,13.367
0.023,-0.207,0.970,-2.258,0.305,11.963
0.017,-0.207,0.970,-2.808,0.427,10.376
0.023,-0.207,0.974,-3.357,0.854,8.850
0.022,-0.195,0.976,-4.028,1.282,7.446
0.020,-0.197,0.979,-3.967,1.648,6.592
0.023,-0.211,0.980,-3.540,1.770,5.981
0.024,-0.215,0.977,-3.723,1.526,5.432
0.021,-0.176,0.974,-3.540,0.854,3.906
0.028,-0.242,0.975,-1.831,0.671,0.061
0.041,-0.192,0.976,-1.038,-0.305,-12.207
0.060,-0.177,0.977,-1.343,-0.793,-6.958
0.023,-0.199,0.980,-0.549,-0.793,3.296
0.021,-0.229,0.984,1.221,-0.488,3.601
0.043,-0.224,0.989,2.136,-0.366,-2.930
0.053,-0.225,0.989,2.075,-0.916,-4.333
0.043,-0.238,0.986,1.282,-1.709,-1.282
0.039,-0.239,0.982,0.244,-2.136,-0.671
0.046,-0.224,0.979,-0.183,-1.465,-1.648
0.047,-0.210,0.975,-0.122,0.183,-1.770
0.047,-0.200,0.974,0.854,1.953,-0.427
0.055,-0.201,0.974,2.563,3.662,0.854
0.055,-0.215,0.977,3.906,4.883,1.221
0.058,-0.221,0.975,3.845,5.310,1.465
0.056,-0.240,0.974,3.296,5.127,1.587
0.059,-0.250,0.973,1.709,4.700,1.343
0.063,-0.250,0.969,-0.061,3.479,-0.122
0.067,-0.236,0.966,-1.526,2.136,-1.160
0.068,-0.231,0.966,-2.502,1.221,-1.221
0.062,-0.239,0.967,-2.686,0.732,-0.732
0.062,-0.230,0.967,-2.686,0.732,-0.122
0.074,-0.216,0.965,-2.563,1.282,0.183
0.080,-0.198,0.963,-1.770,1.526,1.099
0.082,-0.195,0.964,-0.549,1.221,2.563
0.074,-0.209,0.969,1.038,0.488,3.967

-1.434,0.269,1.070,40.710,-13.916,-56.030
-1.467,0.131,1.117,37.170,-21.912,-23.010
-1.655,0.003,1.160,36.621,-33.508,-0.366
-1.789,-0.172,1.206,38.574,-45.898,-5.127
-1.801,-0.351,1.229,41.016,-56.335,-26.245
-1.735,-0.474,1.236,40.222,-62.134,-46.631
-1.677,-0.591,1.230,33.020,-64.575,-53.772
-1.544,-0.585,1.221,23.987,-61.279,-42.969
-1.613,-0.762,1.178,19.226,-52.368,-53.650
-1.623,-0.502,1.127,13.489,-38.818,-48.767
-1.599,-0.536,1.077,12.817,-21.057,-11.780
-1.598,-0.492,1.045,18.982,-0.977,11.658
-1.547,-0.414,1.013,23.254,17.273,25.513
-1.510,-0.314,0.982,24.414,31.555,40.466
-1.513,-0.243,0.937,25.085,40.710,51.270
-1.503,-0.135,0.874,25.391,46.936,57.739
-1.450,-0.108,0.791,24.353,52.795,64.087
-1.396,-0.002,0.725,24.658,59.448,55.359
-1.265,0.151,0.668,26.123,65.552,50.537
-1.113,0.184,0.639,29.236,69.214,52.063
-0.967,0.130,0.624,30.762,70.740,53.589
-0.847,0.030,0.616,25.146,71.838,54.199
-0.732,-0.036,0.604,11.230,72.815,52.429
-0.559,-0.047,0.594,-6.897,73.486,46.448
-0.344,0.021,0.583,-23.437,71.594,37.842
-0.129,0.057,0.589,-34.302,67.078,31.067
0.085,0.051,0.597,-38.147,60.547,25.940
0.281,0.053,0.595,-38.452,53.406,21.606
0.402,0.061,0.624,-36.926,46.692,16.968
0.443,0.071,0.672,-32.898,39.673,13.367
0.467,0.094,0.709,-28.137,34.363,11.536
0.490,0.137,0.735,-22.278,31.616,8.667
0.532,0.178,0.768,-15.137,31.006,3.540
0.636,0.168,0.820,-6.958,29.907,-1.465
0.799,0.137,0.875,1.587,24.414,-6.348
0.970,0.081,0.914,7.874,12.878,-12.146
1.059,0.026,0.948,10.437,-2.258,-16.113
1.041,-0.001,0.984,9.094,-18.311,-17.639
0.949,0.042,1.018,6.226,-32.288,-19.409
0.871,0.081,1.066,4.822,-40.771,-22.156
0.787,0.090,1.100,5.493,-43.274,-24.780
0.695,0.101,1.126,7.812,-41.626,-25.452
0.624,0.102,1.147,12.146,-36.499,-25.391
0.564,-0.005,1.163,18.555,-28.381,-26.672
0.510,-0.088,1.164,21.973,-19.287,-34.058
0.444,-0.123,1.162,19.897,-9.338,-35.400
0.417,-0.134,1.152,16.785,1.648,-29.663
0.380,-0.163,1.137,14.648,12.695,-27.527
0.385,-0.125,1.118,12.512,22.705,-27.466
0.381,-0.059,1.093,13.184,30.334,-25.513
0.379,-0.017,1.069,18.127,35.461,-21.301
0.355,-0.047,1.048,25.452,38.330,-15.320
0.339,-0.107,1.035,32.349,39.124,-16.907
0.360,-0.151,1.026,33.997,38.147,-18.555
0.347,-0.207,1.025,30.334,35.522,-14.771
0.316,-0.247,1.025,23.193,31.860,-9.888
0.297,-0.254,1.026,14.587,27.649,-8.301
0.265,-0.241,1.032,6.958,23.315,-11.414
0.252,-0.211,1.039,1.282,19.958,-13.916
0.245,-0.180,1.048,-2.075,18.066,-11.841
0.212,-0.143,1.049,-2.319,16.479,-5.920
0.191,-0.099,1.046,0.000,13.733,-1.404
0.182,-0.125,1.048,4.150,10.254,-1.404
0.174,-0.148,1.042,8.179,7.935,-2.319
0.185,-0.152,1.029,10.620,6.348,-3.052
0.164,-0.153,1.021,12.634,5.005,-3.967
0.161,-0.174,1.006,13.428,6.836,-4.150
0.177,-0.179,0.997,12.695,8.789,-4.944
0.156,-0.180,0.988,11.108,9.399,-6.104
0.141,-0.175,0.983,9.949,8.972,-8.789
0.128,-0.183,0.979,9.338,8.179,-11.902
0.119,-0.199,0.981,8.301,6.348,-13.672
0.100,-0.212,0.978,6.775,4.639,-13.184
0.085,-0.217,0.972,5.310,2.441,-13.794
0.077,-0.187,0.971,4.944,1.587,-18.005
0.095,-0.186,0.965,5.371,2.014,-13.428
0.077,-0.184,0.961,6.287,2.502,-9.094
0.080,-0.178,0.958,7.141,3.296,-5.798
0.094,-0.172,0.955,7.874,3.662,-2.441
0.106,-0.165,0.952,8.301,3.723,1.160
0.116,-0.158,0.954,7.996,3.113,5.859
0.116,-0.152,0.950,8.057,2.014,10.620
0.115,-0.138,0.951,7.874,0.854,14.221
0.106,-0.135,0.955,7.996,-0.488,16.479
0.078,-0.162,0.966,7.935,-1.770,17.334
0.068,-0.170,0.973,6.653,-3.113,16.724
0.071,-0.166,0.976,4.395,-3.906,13.794
0.073,-0.162,0.979,2.502,-4.333,10.437
0.069,-0.155,0.981,0.610,-4.517,8.362
0.061,-0.145,0.984,-0.183,-4.211,6.836
0.066,-0.151,0.985,0.305,-3.479,5.188
0.078,-0.171,0.987,1.160,-2.686,4.211
0.086,-0.193,0.992,1.465,-2.258,3.723
0.094,-0.201,0.997,0.977,-2.136,3.723
0.099,-0.186,1.000,-0.793,-2.625,3.967
0.091,-0.158,1.005,-2.136,-3.357,5.127
0.076,-0.141,1.009,-1.831,-3.967,6.897
0.068,-0.125,1.015,-0.427,-4.761,8.728
0.072,-0.115,1.015,1.892,-5.432,10.193
0.079,-0.108,1.014,4.211,-5.981,11.475
0.049,-0.100,1.013,6.775,-6.165,13.306
0.076,-0.110,1.006,10.559,-5.005,17.517
0.034,-0.168,1.009,14.465,-4.578,5.676
0.105,-0.126,1.001,14.526,-4.333,0.122
0.065,-0.168,1.000,13.794,-3.723,8.972
0.030,-0.204,0.997,12.024,-2.563,12.817
0.047,-0.216,0.997,8.301,-0.977,6.470
0.053,-0.203,0.993,4.089,0.000,-0.854
0.055,-0.192,0.990,-0.549,0.244,-2.991
0.055,-0.170,0.985,-4.272,0.793,-2.869
0.056,-0.145,0.983,-5.859,0.854,-3.418
0.061,-0.127,0.981,-5.493,0.610,-4.456
0.065,-0.114,0.982,-3.784,0.183,-4.395
0.060,-0.109,0.983,-1.648,0.000,-2.808
0.050,-0.116,0.986,0.854,-0.122,-1.099
0.049,-0.139,0.987,3.113,0.244,-0.183
0.050,-0.158,0.987,4.395,0.671,0.122
0.049,-0.166,0.982,4.150,0.916,-0.183
0.046,-0.172,0.980,2.991,1.221,-0.793

